tId,dataPullType,FromZone,ToZone,DataSize,TotalDuration,TriggerStepClientDuration,TriggerStepServerDuration,DataPullDuration,DataPushDuration,ComputeDuration,DataMasterPullCall,DataPeerPullCall,DataMasterPushCall
RneXfowYdkSEa1ko3iBJ3g==,none,null,null,0,0,0,0,0,0,0,0,0,0
MB1nvvP3Rk2RDPrlDZ+NVg==,none,null,null,0,0,0,0,0,0,0,0,0,0
N63wdxew5Ua2P97IoPsBqQ==,local,null,null,0,9372,9371,9369,2017,27,7287,0,15,1
dTWbZ9DFvkGA0IN+W/WlBg==,local,null,null,0,7592,7591,7584,19,18,7537,0,7,6
S4gYovwt1UK1dqdLfapGgQ==,local,null,null,0,7243,7243,7242,32,31,7152,0,19,5
oCOqpPSOOkymt1EIeTb2MQ==,local,null,null,0,9313,9311,8468,1019,55,7358,0,13,20
w4ChrTWM6EO2j3FmWxax6g==,local,null,null,0,9258,9257,9216,1011,46,8132,0,12,31
B+jpHm8NdE6MJwVa2GgStA==,local,null,null,0,10376,10374,10358,1832,46,8444,0,6,20
kB0uxkt3X0agfblV1mepOw==,none,null,null,0,0,0,0,0,0,0,0,0,0
krExbXzWsEep8pt/kyZsFw==,remote,edge1,cloud1,10485760,10028,10028,9945,3951,101,5804,83,3943,83
jktuqrjLME+z8YNzBunaeg==,none,null,null,0,0,0,0,0,0,0,0,0,0
WJX5pC/ApUihPNF8YV8/FQ==,remote,edge1,cloud1,10485760,8443,8442,8359,1809,111,6347,83,1159,81
vOj6OXWxNEacmMF81H3uvA==,local,null,null,0,8357,8356,8327,21,56,8224,0,19,23
e25tu7GAH0mcaTZJDPgCzQ==,local,null,null,0,7088,7087,7083,32,25,7005,0,11,6
wzydCmtxuE+bkH18rXpD5A==,local,null,null,0,8491,8490,8490,1004,46,7431,0,5,7
6PrWmBJQwUqasz6NDwE3cw==,local,null,null,0,8456,8456,8441,38,27,8368,0,19,4
F9J2gz+XDEycwToVEBvnqQ==,local,null,null,0,9469,9467,8466,1013,37,7404,0,11,8
A34ZO6wWA0ulcAfrOhxFbw==,none,null,null,0,0,0,0,0,0,0,0,0,0
1zEpOSFzqUOHh3Txeuscbw==,none,null,null,0,0,0,0,0,0,0,0,0,0
MsPB6hgbxk24KOuxxMIgAw==,remote,edge2,cloud1,10485760,6360,6359,6275,1851,136,4094,83,1842,91
2FNsfUlFeE2aoOdJPkS+BA==,none,null,null,0,0,0,0,0,0,0,0,0,0
tPWJuVJCKUW/he4I+pobaQ==,none,null,null,0,0,0,0,0,0,0,0,0,0
4hNPDiyh6kicu5PLCEYuMw==,remote,edge1,cloud1,10485760,8466,8465,8061,1171,89,6708,93,1163,82
/uAG92ANR0ueJMchVV8XbA==,remote,edge1,cloud1,10485760,8350,8349,8266,1650,94,6422,81,1151,82
4X5z5ohlHE6JYShUNu9gnQ==,local,null,null,0,8410,8409,8405,23,28,8346,0,12,6
xDlKcoU1AEeEdIF613+TsA==,local,null,null,0,8259,8259,8220,17,38,8131,0,15,17
UfdbGKCw20mkM03dy4v/1g==,none,null,null,0,0,0,0,0,0,0,0,0,0
ntnMpf2likadgB+RekcbCw==,local,null,null,0,8314,8313,8294,22,38,8211,0,14,19
7bdlD6670k+LyL1gDa2KDw==,local,null,null,0,8075,8074,8072,22,40,7992,0,13,3
jiBjU9G7KEmTH1emjBj1iA==,local,null,null,0,8025,8023,8022,1535,21,6453,0,8,5
YrNzBTL4s0WpCSmT2YBuaA==,local,null,null,0,7421,7420,7402,24,35,7315,0,17,17
7KiYmespdUuU/Z4Yp/ilMw==,remote,edge1,cloud1,10485760,8186,8185,8105,1919,117,5981,84,1149,87
Lhtp1VEPwEeKNpEJlhNEHg==,local,null,null,0,7953,7952,7933,27,37,7839,0,18,19
vHfFbj6PnU+GshOf+0bAkA==,local,null,null,0,8303,8303,8286,1880,48,6330,0,10,19
ZVC/C5Yr6k+1knXeI0llNQ==,remote,edge2,cloud1,10485760,9374,9373,8405,1494,92,6730,85,1103,83
uYiWFw+CC0ekdeWCP0JtoQ==,local,null,null,0,7171,7170,7168,29,43,7080,0,25,6
4VpIV4BBQEevP7N09TDDUQ==,none,null,null,0,0,0,0,0,0,0,0,0,0
lcYAYTaQvUaY1P6qRippeA==,local,null,null,0,8039,8039,8031,18,35,7963,0,13,7
HddQowCshU6v4XBUu7XGkg==,local,null,null,0,8417,8417,8401,9,43,8312,0,8,19
xqXVC+nXbU+BrhPn6RYKeg==,remote,edge2,cloud1,10485760,11766,11765,10831,4284,91,6363,82,3279,81
jruRZPwU9kOH991W7/AGxw==,local,null,null,0,7904,7903,7878,36,53,7753,0,24,23
6qm4tR0Lp0WUkAKCQnoc/A==,local,null,null,0,7216,7215,7194,26,49,7085,0,21,28
0oxIhuJ7eUiKwKcjLp9fCw==,local,null,null,0,10229,10229,10227,22,39,10149,0,17,3
