tId,dataPullType,FromZone,ToZone,DataSize,TotalDuration,TriggerStepClientDuration,TriggerStepServerDuration,DataPullDuration,DataPushDuration,ComputeDuration,DataMasterPullCall,DataPeerPullCall,DataMasterPushCall
MdOZOsUuKEe8A0hthWucqQ==,local,null,null,0,938,936,917,15,42,832,0,10,21
82ykwaFFUUe+NIX73RGE9w==,local,null,null,0,894,893,897,75,36,766,0,16,1
xntsoMdZC0WkLkrvqZc7hw==,none,null,null,0,0,0,0,0,0,0,0,0,0
XRd5dmzviU+rJ3Zxou/+3g==,local,null,null,0,870,870,852,68,17,750,0,21,2
j86Urf7zJE6K20hgYs6//A==,local,null,null,0,782,781,783,45,45,675,0,39,2
B++IRAmj50mqEQsBsw6thA==,none,null,null,0,0,0,0,0,0,0,0,0,0
xPS8WLDOtEidYAcZlOl8GQ==,none,null,null,0,0,0,0,0,0,0,0,0,0
IbqAyKIY+U+UZF0yV0WMXg==,local,null,null,0,1159,1158,1132,26,78,930,0,11,21
yPZ28bAg0EqGioZCmrMsnw==,none,null,null,0,0,0,0,0,0,0,0,0,0
i85EPqpZH0GkNjKfWZYKiw==,remote,edge1,cloud1,1048576,1572,1571,1489,822,105,470,82,819,81
qu5TXM3uRk+COTffT8wF6A==,local,null,null,0,825,824,805,15,47,704,0,13,18
e2xLtTjMakq2AlI7QWg20g==,none,null,null,0,0,0,0,0,0,0,0,0,0
n+mdUFcOS0m5CpTcElWOAg==,remote,edge2,cloud1,1048576,1396,1396,1309,780,102,336,84,778,83
g9rzGLbiP0KqYzXvgVhuYw==,remote,edge2,cloud1,1048576,1400,1400,1317,690,95,442,82,687,82
zc8Gs5zRbkutSeCQvuTZNA==,remote,edge2,cloud1,1048576,1413,1412,1335,697,116,424,82,696,82
4wrp4gh2bkCsO1Am1dEZ5Q==,none,null,null,0,0,0,0,0,0,0,0,0,0
b9ASrQeI5UeRwE0N/Yrqfw==,local,null,null,0,969,969,966,29,36,877,0,13,3
MTIBfL8rckCWfzKOw00ILg==,remote,edge1,cloud1,1048576,4424,4423,4340,823,1104,2316,84,822,84
vsABpVd6QUSkIKJK82Gb7Q==,remote,edge1,cloud1,1048576,4608,4608,4525,821,2927,672,83,818,94
bJxxxcTXlEGuCxIvKluQEw==,local,null,null,0,2559,2558,2532,111,1632,759,0,33,17
ID0IPtuFy0+DZu2MIMQuiQ==,local,null,null,0,2978,2977,2959,1898,62,967,0,6,19
z1e13pXdoUqlNByDkX/1ZA==,none,null,null,0,0,0,0,0,0,0,0,0,0
+l0ZeCvKqE+6FdEtjtZaTw==,none,null,null,0,0,0,0,0,0,0,0,0,0
0jauHogmBEGpGL7J3nBIkg==,local,null,null,0,940,939,911,39,33,812,0,36,19
wZ4T8ISiZkqa++hdjVJi9A==,none,null,null,0,0,0,0,0,0,0,0,0,0
woq546KNFESz52gqTiWpxA==,local,null,null,0,1265,1264,1248,91,171,956,0,20,19
zUS9/CHsRkScSd2b4ZU3yA==,remote,edge2,cloud1,1048576,1314,1314,1224,689,106,322,81,684,83
S1kc2X56XESGgUlBAWAbNA==,local,null,null,0,736,735,731,23,16,682,0,18,3
/2lsnZs4EU69qM+Krk7mpA==,remote,edge1,cloud1,1048576,1440,1439,1355,816,116,329,82,814,82
ImX0uxKcSEOyLHZsg3FmKA==,local,null,null,0,814,813,809,36,73,672,0,20,3
6xZ69vSGNkyJ8xQ4OEGUMA==,local,null,null,0,3089,3088,3072,1950,67,1023,0,39,20
AWnlbJAGj0qiOk6ZT87Pog==,local,null,null,0,3122,3121,3120,1986,38,1071,0,11,3
ngYpGIxOdEKBEHm9etxyEA==,remote,edge2,cloud1,1048576,2991,2991,2823,1989,119,508,167,854,88
eh92zlYNOUKyorhB1MjhJQ==,local,null,null,0,1201,1198,1196,49,41,1092,0,16,9
J7GpBjcKEkWHAmpZrGxxCg==,none,null,null,0,1,0,0,0,0,0,0,0,0
Pk5xemZ9gEqE8H3fq3q4oA==,local,null,null,0,1024,1023,1035,11,42,948,0,8,2
sj0+Z/1GFEyZzrnHsoVmLw==,local,null,null,0,1074,1074,1056,22,59,952,0,21,24
46XMt2uev0K/dhb+sqSEzg==,local,null,null,0,2859,2859,2849,1988,34,816,0,20,6
pplxupo4EkexwtumQt4tOQ==,local,null,null,0,2221,2220,2201,96,1045,1023,0,12,18
Lv87Nb2spkadbRgKsnhB0w==,local,null,null,0,1218,1218,1220,89,29,1052,0,41,6
EnGe25Zbj0SqlJ+JXo4Gag==,remote,edge2,cloud1,1048576,1542,1542,1457,767,113,488,82,765,82
aST9w15/KkCt0cWqI8m1eA==,local,null,null,0,947,946,916,14,26,854,0,17,17
vtpxBQhky0mEyiATSRx/0w==,local,null,null,0,1062,1060,1040,20,92,895,0,18,24
9afinuf87kGNrVzWMTXwJA==,local,null,null,0,1060,1059,1057,28,53,943,0,23,2
z4D0S7Yc4EeOVZISe8+SVw==,none,null,null,0,1,0,0,0,0,0,0,0,0
3Lc1EM1gNE+yNLUcOinXWg==,remote,edge1,cloud1,1048576,4555,4554,4471,821,2905,655,82,814,81
PmourtKftkO7GLHQxowoRg==,remote,edge1,cloud1,1048576,1604,1604,1521,820,102,492,84,816,81
ycose2UixEajFhTaxIg5rw==,remote,edge1,cloud1,1048576,2138,2138,2054,1329,104,531,86,1317,83
+wBe/+S9CEiUv+4cjGGhIQ==,local,null,null,0,701,701,696,14,54,585,0,12,2
CYeK7lmu9U6OqRHelsn5ag==,local,null,null,0,965,964,948,15,73,823,0,10,24
nlyot7PLBUacsxnaheN2Wg==,local,null,null,0,2346,2345,2323,31,1626,636,0,20,17
2AuVkBlBQkGFEshj6dvFnQ==,remote,edge2,cloud1,1048576,3294,3293,3119,1990,99,936,166,852,83
p20vekvWck2CNjZLvZd5Sg==,local,null,null,0,1225,1225,1194,32,54,1060,0,24,25
ZUsV5SCkHUGhk137tv2JGg==,none,null,null,0,0,0,0,0,0,0,0,0,0
t+LxjtY3iUe6M7w5I1gbmQ==,local,null,null,0,1001,1000,968,32,47,852,0,18,23
GCudKde7BUGZad8JucLU3Q==,local,null,null,0,1999,1999,1990,930,37,967,0,8,20
6/aarSik8kaedokyV9JiRw==,local,null,null,0,1687,1686,1664,930,56,640,0,11,20
FSmFY+ReHEGSpiH0oARxRQ==,local,null,null,0,1958,1957,1939,929,66,900,0,9,27
es36ZBz2kk284ae93B8RUA==,local,null,null,0,1292,1292,1291,18,47,1211,0,14,3
eQ+iGMRzb0qhhsPkG/nDqQ==,local,null,null,0,1003,1002,1000,127,19,835,0,41,6
eB+FQhBBJUOMD1y6xrj/Ag==,local,null,null,0,919,917,900,35,46,791,0,28,18
xJyPza64pEWgtKpaYiPaCA==,remote,edge1,cloud1,1048576,1487,1487,1408,818,118,373,83,815,88
xO8VbJR9GEOo3fcT0wTHeQ==,remote,edge1,cloud1,1048576,2104,2103,2020,1310,144,477,83,1308,88
xUHBQF0WH0acX+gTKH82Rg==,local,null,null,0,952,951,920,35,32,831,0,27,17
sSe3AwldR0CaYa2XdNl6fA==,none,null,null,0,0,0,0,0,0,0,0,0,0
yVGgqrrBJEivyIcvbZ+Tqw==,local,null,null,0,1018,1017,1010,121,8,861,0,44,1
JQi+SMioIkeZAfeUCbWrKQ==,none,null,null,0,0,0,0,0,0,0,0,0,0
g0U181VSrUqf5GTh+NWxjg==,local,null,null,0,1313,1312,1297,51,36,1194,0,29,2
QELQvtDBi0yumEe2CIeOYQ==,local,null,null,0,2969,2969,2937,1961,45,920,0,17,1
