tId,dataPullType,FromZone,ToZone,DataSize,TotalDuration,TriggerStepClientDuration,TriggerStepServerDuration,DataPullDuration,DataPushDuration,ComputeDuration,DataMasterPullCall,DataPeerPullCall,DataMasterPushCall
cMyx+AkvkUe1yoYtgFZGGQ==,local,null,null,0,2730,2729,2637,1908,23,503,0,6,17
vPCuKibaWUeWiAS7IZ+6VA==,none,null,null,0,0,0,0,0,0,0,0,0,0
RZ0URXTNNUyYO+Jv/YVI3A==,remote,edge1,cloud1,1048576,575,571,530,475,22,51,17,473,17
F1toL455SEafkEx6yrvgyQ==,local,null,null,0,90,90,82,31,9,49,0,3,2
ubC3UMpzuEGY3TJOJBQObg==,remote,edge1,cloud1,1048576,571,567,524,474,22,49,17,472,18
PTI9MVqpE0qO3kKMf2teng==,none,null,null,0,1,0,0,0,0,0,0,0,0
0nQi61gzwEarL22ziAcXVA==,none,null,null,0,0,0,0,0,0,0,0,0,0
DMHtnuBiwEKacPLlGbRQkw==,local,null,null,0,48,46,42,9,10,27,0,5,4
HkO6fjUacEyyl35SCPzoYA==,local,null,null,0,108,106,68,3,25,62,0,1,17
5kE+jmHGNkCMXI9aPi9pIw==,local,null,null,0,103,101,68,3,34,61,0,1,27
jWU7kq6QDk2vZfUUBJdiBw==,local,null,null,0,100,90,83,24,24,55,0,2,2
oCPVDDfWcUCMy+1VWNMMCw==,local,null,null,0,250,243,202,29,46,131,0,17,19
dGTH/mcvkUaRBqQwllC9IA==,none,null,null,0,0,0,0,0,0,0,0,0,0
d+X4Bxogr0OfosSec4LpTQ==,local,null,null,0,103,98,61,2,27,58,0,1,17
HnKxyj9oikm9Soc/kQRR9Q==,none,null,null,0,3,0,0,0,0,0,0,0,0
PBT6HDKIGEepPg1IMcjtDw==,local,null,null,0,204,202,149,43,58,103,0,13,29
3U1XAk0W0kGBW3pl/Mqq/w==,remote,edge1,cloud1,1048576,584,583,543,381,57,123,27,380,21
XkVwTvaEF0KRdcfVmIkkxQ==,local,null,null,0,1942,1942,1938,976,928,959,0,21,5
S2zfSEr99kqlAFXG7qc9Bw==,remote,edge1,cloud1,1048576,574,561,521,436,25,84,17,433,17
7kUw4DywaUCFuHZ8S49uqg==,remote,edge1,cloud1,1048576,593,592,554,482,21,57,17,481,18
Rer5NNOVKE+Gw7eybPrx+g==,none,null,null,0,0,0,0,0,0,0,0,0,0
oyxWx69gk0Ofn5X2C2D8kA==,none,null,null,0,2,0,0,0,0,0,0,0,0
rn31jXDy4USfVFQEn0t9Ig==,local,null,null,0,2725,2725,2592,1012,29,502,0,2,18
WARMYRn75E+Gsz55dkXhEQ==,remote,edge1,cloud1,1048576,542,541,500,424,37,61,23,423,25
DzPjWHFJ7kSXb/hmgEiZSg==,local,null,null,0,1007,1006,1000,959,16,38,0,6,5
+c7fnXVSQUieypXVXCIEhg==,remote,cloud1,cloud1,1048576,282,280,245,151,33,87,17,145,17
5NRKlQhocEKOP8alwDsHyA==,local,null,null,0,245,243,181,15,37,162,0,9,20
xBaBQf0pxUyIhJk1dVsmpw==,none,null,null,0,0,0,0,0,0,0,0,0,0
l5rLRSsKeEO/vkdVuvVFtg==,remote,edge1,cloud1,1048576,2009,2007,1973,1881,23,79,18,337,18
qq7vk3eGLkGe087aAL6iSg==,local,null,null,0,126,124,112,34,19,75,0,9,3
WxMuZYa2IkeOYcuGZJ4SRw==,remote,edge1,cloud1,1048576,524,522,482,430,21,49,18,429,17
barMzGxZUkeY9NhcXaFz4g==,remote,edge1,cloud1,1048576,2678,2672,2586,1832,29,581,17,381,19
YUayxg/OYkKdE1Cd+6bcHg==,remote,cloud1,cloud1,1048576,280,278,241,151,35,83,17,131,22
Yzpg8fnGGk6nI/maeJorww==,remote,edge1,edge1,1048576,238,238,231,98,43,122,1,92,4
iLLrIOZAQ0+awERooZ4XlQ==,local,null,null,0,85,84,79,17,19,57,0,12,2
XFncCSIvOkqOFCFswsvJ0w==,local,null,null,0,109,109,102,41,8,57,0,20,3
yYgTHoiRcky9mQ8S8MVZ9Q==,local,null,null,0,1973,1971,1946,984,928,958,0,41,4
vUQ9z8hQ8UW1+sKuTQaF7g==,local,null,null,0,135,125,119,23,58,91,0,6,1
BPEeJ4ReOUSALVQhCP1jwQ==,remote,edge1,cloud1,1048576,560,555,520,420,42,98,17,409,22
4rsczTl2REiNf0+S37bL8Q==,local,null,null,0,164,162,157,22,33,132,0,9,19
h0/i3+2VKEyJ3WAcUKcqBg==,local,null,null,0,117,114,71,9,25,59,0,4,20
r8IsNkwwlU+z85ByCClT8A==,none,null,null,0,0,0,0,0,0,0,0,0,0
DNk/75Oc+EuhJxyQq8fzBg==,none,null,null,0,0,0,0,0,0,0,0,0,0
TCHulTjBYkaI3kcIbcmW5A==,local,null,null,0,136,133,103,29,29,71,0,16,4
mhyfiROhRUGrZG27HNzmOA==,local,null,null,0,1487,1486,1408,288,47,797,0,58,28
fQl1PhiLg02t4/lykZEs5w==,local,null,null,0,110,109,76,3,33,70,0,2,17
ssq+YzBJBEyK+jaJup8aVQ==,local,null,null,0,104,101,93,17,14,65,0,7,5
gCqNzfF08k2USRa/geocRA==,local,null,null,0,58,56,53,16,10,31,0,6,2
AbyYRFk5Yk+OZJLaNuqnSA==,remote,cloud1,cloud1,1048576,295,294,246,157,27,84,22,153,17
oUN9Gpa+ek6kD5Ndeb7Ojg==,none,null,null,0,0,0,0,0,0,0,0,0,0
7jrNRt2IQkmvIQSBJpxQGw==,local,null,null,0,779,777,774,56,627,705,0,12,12
Mwrl8RLkWk6dtjkKB4lidQ==,remote,edge1,cloud1,1048576,559,553,514,442,22,70,19,433,17
8QPeuwKXhESGMbDVGgHmHA==,local,null,null,0,71,70,42,10,8,27,0,3,2
PYbzFoxUrkWVls3IRm++Nw==,none,null,null,0,0,0,0,0,0,0,0,0,0
TTgbio/FGUO62K7CKnnbgA==,local,null,null,0,241,240,232,15,145,209,0,11,14
Cu6Zqm3nAEqYxosYb9Uo/Q==,remote,edge1,cloud1,1048576,586,585,547,469,23,76,22,468,17
36kUU/j2LUK7K6ObQYf3uA==,none,null,null,0,1,0,0,0,0,0,0,0,0
BZaVtK8drE2C7jDEOczS4w==,local,null,null,0,55,54,51,6,7,38,0,7,2
MZlgr+2fdk+4JQP5eCQ6GA==,local,null,null,0,315,312,275,29,70,214,0,7,43
PDTZcgYJ+EGezvxcLg/t1Q==,local,null,null,0,50,48,38,4,22,31,0,3,12
df8nAF5TR0W7XCQ1Kd4qkg==,local,null,null,0,59,57,44,14,11,28,0,12,2
7MOfps2cPE6HnOoycC/6fg==,remote,edge1,cloud1,1048576,2680,2675,2582,1828,37,574,16,340,21
3QG3r5KneEaxlyxd59cyAw==,none,null,null,0,1,0,0,0,0,0,0,0,0
dt0wOXbGd0OYhxQNtv8LDw==,none,null,null,0,1,0,0,0,0,0,0,0,0
VydkiSR1y0iFqJtS6pmdsg==,remote,edge1,edge1,1048576,108,103,95,50,19,41,2,42,4
nTb0F7iTU0Sz3DCpHdza2A==,local,null,null,0,54,51,44,6,5,33,0,4,2
kJh17i1+HEKXLH1iu3Bgvw==,local,null,null,0,1073,1073,1066,28,1009,1027,0,10,2
bwmXPl7xfUyV/mxt9OiMKA==,local,null,null,0,1011,1011,996,7,18,31,0,5,1
CZ4Te8khhEyOQkihPfOxPw==,local,null,null,0,126,126,119,21,74,93,0,6,21
Hw9QQsr2ekKO7WOVfLzo3A==,remote,cloud1,cloud1,1048576,448,447,405,327,28,73,22,326,21
jWNEYTUAtk6AjerbnuBMFA==,local,null,null,0,124,113,105,22,19,79,0,3,6
AwIAx5upSEO+DcM82EU7mA==,local,null,null,0,1485,1484,1371,284,50,802,0,9,17
Zzee9WdhUkqNplO63jSTfQ==,local,null,null,0,52,51,36,9,10,24,0,8,3
MfC+++4gWUeHWAKEWuxrFw==,remote,edge1,cloud1,1048576,531,528,489,424,27,61,18,418,17
gZLooH4E50apGxm8sTl3QQ==,remote,edge1,edge1,1048576,100,98,93,44,13,36,2,40,2
MI0niG2nBEqgOWzjXevfXw==,local,null,null,0,219,217,175,9,99,153,0,2,56
cSjKHfIb60eJQWwbwiLm3w==,local,null,null,0,76,76,68,8,18,55,0,6,2
FTLtkgCoREmb9aXSQpJEXA==,none,null,null,0,0,0,0,0,0,0,0,0,0
c7e7e5K6Z0yleKx1IzgcxA==,none,null,null,0,0,0,0,0,0,0,0,0,0
cTpWZcPfCkykUISOI+S3aw==,none,null,null,0,1,0,0,0,0,0,0,0,0
r/czj94xWUOz53HzKEXpmw==,local,null,null,0,123,122,105,10,44,92,0,4,6
ZJIppF3SPUGgkDsgK04Pfg==,local,null,null,0,1959,1958,1949,961,868,980,0,6,4
GSXVmTNYZ02cji9YYkFlhA==,remote,edge1,cloud1,1048576,482,479,444,367,38,70,18,364,17
Q2/cxW22JUCdSjSTpNJNzg==,local,null,null,0,54,51,48,18,12,23,0,7,2
6q+z5LnEo0WN6SYinTVmpA==,local,null,null,0,1035,1034,1024,959,16,62,0,2,4
dtOlUUtr7kyYkuHtRVpLjQ==,local,null,null,0,70,69,53,12,10,30,0,6,2
aQG8NYE1vUy27e05IeK1oA==,none,null,null,0,1,0,0,0,0,0,0,0,0
